# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	289155	289505	-	WP_236953689.1	WP_236953689.1		hypothetical protein		70359821	JH146_RS08775	351	116	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	289483	290631	-						24890902	JH146_RS01555	1149		old_locus_tag=JH146_0309
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	289483	290631	-	WP_236953669.1	WP_236953669.1		sodium-dependent transporter		24890902	JH146_RS01555	1149	382	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	290736	292541	+						24890903	JH146_RS01560	1806		old_locus_tag=JH146_0310
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	290736	292541	+	WP_048201356.1	WP_048201356.1		hypothetical protein		24890903	JH146_RS01560	1806	601	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	292575	293783	+						24890904	JH146_RS01565	1209		old_locus_tag=JH146_0311
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	292575	293783	+	WP_048201357.1	WP_048201357.1		MFS transporter		24890904	JH146_RS01565	1209	402	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	293766	294008	-						24890905	JH146_RS01570	243		old_locus_tag=JH146_0312
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	293766	294008	-	WP_048201358.1	WP_048201358.1		DUF504 domain-containing protein		24890905	JH146_RS01570	243	80	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	294018	295091	-						24890906	JH146_RS01575	1074		old_locus_tag=JH146_0313
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	294018	295091	-	WP_048201359.1	WP_048201359.1		polyhydroxyalkanoate depolymerase		24890906	JH146_RS01575	1074	357	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	295088	296011	-					cbiB	24890907	JH146_RS01580	924		old_locus_tag=JH146_0314
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	295088	296011	-	WP_048201360.1	WP_048201360.1		adenosylcobinamide-phosphate synthase CbiB	cbiB	24890907	JH146_RS01580	924	307	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	296011	297225	-						24890908	JH146_RS01585	1215		old_locus_tag=JH146_0315
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	296011	297225	-	WP_048201361.1	WP_048201361.1		aconitase X		24890908	JH146_RS01585	1215	404	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	297240	298196	-						24890909	JH146_RS01590	957		old_locus_tag=JH146_0316
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	297240	298196	-	WP_048201362.1	WP_048201362.1		radical SAM protein		24890909	JH146_RS01590	957	318	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	298234	299067	-						24890910	JH146_RS01595	834		old_locus_tag=JH146_0317
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	298234	299067	-	WP_048201363.1	WP_048201363.1		sugar phosphate isomerase/epimerase		24890910	JH146_RS01595	834	277	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	299228	299584	+						24890911	JH146_RS01600	357		old_locus_tag=JH146_0318
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	299228	299584	+	WP_048201364.1	WP_048201364.1		cation:proton antiporter subunit C		24890911	JH146_RS01600	357	118	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	299623	301068	+					ehbF	24890912	JH146_RS01605	1446		old_locus_tag=JH146_0319
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	299623	301068	+	WP_048201365.1	WP_048201365.1		energy conserving hydrogenase EhbF	ehbF	24890912	JH146_RS01605	1446	481	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	301099	301413	+						24890913	JH146_RS01610	315		old_locus_tag=JH146_0320
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	301099	301413	+	WP_048201366.1	WP_048201366.1		hypothetical protein		24890913	JH146_RS01610	315	104	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	301441	302229	+						24890914	JH146_RS01615	789		old_locus_tag=JH146_0321
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	301441	302229	+	WP_048201367.1	WP_048201367.1		Na(+)/H(+) antiporter subunit B		24890914	JH146_RS01615	789	262	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	302246	302497	+						24890915	JH146_RS01620	252		old_locus_tag=JH146_0322
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	302246	302497	+	WP_081874447.1	WP_081874447.1		hypothetical protein		24890915	JH146_RS01620	252	83	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	302519	303919	+						24890916	JH146_RS01625	1401		old_locus_tag=JH146_0323
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	302519	303919	+	WP_048201368.1	WP_048201368.1		4Fe-4S binding protein		24890916	JH146_RS01625	1401	466	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	303928	304437	+						24890917	JH146_RS01630	510		old_locus_tag=JH146_0324
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	303928	304437	+	WP_236953690.1	WP_236953690.1		4Fe-4S binding protein		24890917	JH146_RS01630	510	169	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	304442	306832	-						24890918	JH146_RS01635	2391		old_locus_tag=JH146_0325
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	304442	306832	-	WP_048201370.1	WP_048201370.1		stem cell self-renewal protein Piwi		24890918	JH146_RS01635	2391	796	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	307012	308394	-					bioA	24890919	JH146_RS01640	1383		old_locus_tag=JH146_0326
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	307012	308394	-	WP_048201371.1	WP_048201371.1		adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA	24890919	JH146_RS01640	1383	460	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	308421	309062	-					bioD	24890920	JH146_RS01645	642		old_locus_tag=JH146_0327
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	308421	309062	-	WP_048201372.1	WP_048201372.1		dethiobiotin synthase	bioD	24890920	JH146_RS01645	642	213	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	309223	310335	-					bioF	24890921	JH146_RS01650	1113		old_locus_tag=JH146_0328
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	309223	310335	-	WP_048201373.1	WP_048201373.1		8-amino-7-oxononanoate synthase	bioF	24890921	JH146_RS01650	1113	370	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	310348	311049	-						24890922	JH146_RS01655	702		old_locus_tag=JH146_0329
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	310348	311049	-	WP_048201374.1	WP_048201374.1		6-carboxyhexanoate--CoA ligase		24890922	JH146_RS01655	702	233	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	311232	311888	+						24890923	JH146_RS01660	657		old_locus_tag=JH146_0330
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	311232	311888	+	WP_048201375.1	WP_048201375.1		histidinol phosphate phosphatase domain-containing protein		24890923	JH146_RS01660	657	218	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	311897	312595	-						24890924	JH146_RS01665	699		old_locus_tag=JH146_0331
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	311897	312595	-	WP_048201376.1	WP_048201376.1		hypothetical protein		24890924	JH146_RS01665	699	232	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	312744	313604	+						24890925	JH146_RS01670	861		old_locus_tag=JH146_0332
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	312744	313604	+	WP_048201377.1	WP_048201377.1		fumarate hydratase		24890925	JH146_RS01670	861	286	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	313863	315119	+						24890926	JH146_RS01675	1257		old_locus_tag=JH146_0333
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	313863	315119	+	WP_048201378.1	WP_048201378.1		CBS domain-containing protein		24890926	JH146_RS01675	1257	418	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	315201	315641	+					pyrI	24890927	JH146_RS01680	441		old_locus_tag=JH146_0334
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	315201	315641	+	WP_048201379.1	WP_048201379.1		aspartate carbamoyltransferase regulatory subunit	pyrI	24890927	JH146_RS01680	441	146	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	315659	316048	+						24890928	JH146_RS01685	390		old_locus_tag=JH146_0335
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	315659	316048	+	WP_048202575.1	WP_048202575.1		DUF126 domain-containing protein		24890928	JH146_RS01685	390	129	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	316134	317144	+						24890929	JH146_RS01690	1011		old_locus_tag=JH146_0336
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	316134	317144	+	WP_048201380.1	WP_048201380.1		NOG1 family protein		24890929	JH146_RS01690	1011	336	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	317186	318604	-						24890930	JH146_RS01695	1419		old_locus_tag=JH146_0337
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	317186	318604	-	WP_048202576.1	WP_048202576.1		NAD(P)-binding protein		24890930	JH146_RS01695	1419	472	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	318618	319415	-						24890931	JH146_RS01700	798		old_locus_tag=JH146_0338
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	318618	319415	-	WP_048201381.1	WP_048201381.1		hypothetical protein		24890931	JH146_RS01700	798	265	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	319517	319996	-						24890932	JH146_RS01705	480		old_locus_tag=JH146_0339
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	319517	319996	-	WP_048201382.1	WP_048201382.1		hypothetical protein		24890932	JH146_RS01705	480	159	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	321749	322918	-					purT	24890933	JH146_RS01710	1170		old_locus_tag=JH146_0340
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	321749	322918	-	WP_048201383.1	WP_048201383.1		phosphoribosylglycinamide formyltransferase 2	purT	24890933	JH146_RS01710	1170	389	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	323039	324319	+						24890934	JH146_RS01715	1281		old_locus_tag=JH146_0341
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	323039	324319	+	WP_048201384.1	WP_048201384.1		TIGR04013 family B12-binding domain/radical SAM domain-containing protein		24890934	JH146_RS01715	1281	426	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	324340	325536	+						24890935	JH146_RS01720	1197		old_locus_tag=JH146_0342
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	324340	325536	+	WP_048202577.1	WP_048202577.1		NAD(P)/FAD-dependent oxidoreductase		24890935	JH146_RS01720	1197	398	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	325606	327627	+						24890936	JH146_RS01725	2022		old_locus_tag=JH146_0343
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	325606	327627	+	WP_048201385.1	WP_048201385.1		minichromosome maintenance protein MCM		24890936	JH146_RS01725	2022	673	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	327636	328907	+					pyrC	24890937	JH146_RS01730	1272		old_locus_tag=JH146_0344
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	327636	328907	+	WP_048201386.1	WP_048201386.1		dihydroorotase	pyrC	24890937	JH146_RS01730	1272	423	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	328992	329366	+						24890938	JH146_RS01735	375		old_locus_tag=JH146_0345
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	328992	329366	+	WP_048201387.1	WP_048201387.1		hypothetical protein		24890938	JH146_RS01735	375	124	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	329375	329851	+						24890939	JH146_RS01740	477		old_locus_tag=JH146_0346
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	329375	329851	+	WP_048201388.1	WP_048201388.1		DUF2085 domain-containing protein		24890939	JH146_RS01740	477	158	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	329856	330542	+						24890940	JH146_RS01745	687		old_locus_tag=JH146_0347
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	329856	330542	+	WP_048201389.1	WP_048201389.1		SWIM zinc finger domain-containing protein		24890940	JH146_RS01745	687	228	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	330539	331654	-						24890941	JH146_RS01750	1116		old_locus_tag=JH146_0348
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	330539	331654	-	WP_048201390.1	WP_048201390.1		AAA family ATPase		24890941	JH146_RS01750	1116	371	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	331860	332696	+						24890942	JH146_RS01755	837		old_locus_tag=JH146_0349
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	331860	332696	+	WP_048201391.1	WP_048201391.1		ATP-dependent Clp protease proteolytic subunit		24890942	JH146_RS01755	837	278	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	332686	333033	+						24890943	JH146_RS01760	348		old_locus_tag=JH146_0350
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	332686	333033	+	WP_173400799.1	WP_173400799.1		DUF192 domain-containing protein		24890943	JH146_RS01760	348	115	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	333036	334079	+						24890944	JH146_RS01765	1044		old_locus_tag=JH146_0351
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	333036	334079	+	WP_048201392.1	WP_048201392.1		M20 family metallopeptidase		24890944	JH146_RS01765	1044	347	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	334081	334962	+						24890945	JH146_RS01770	882		old_locus_tag=JH146_0352
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	334081	334962	+	WP_048201393.1	WP_048201393.1		site-specific DNA-methyltransferase		24890945	JH146_RS01770	882	293	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	335631	336323	-						24890947	JH146_RS01780	693		old_locus_tag=JH146_0353
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	335631	336323	-	WP_048201395.1	WP_048201395.1		hypothetical protein		24890947	JH146_RS01780	693	230	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	336349	337020	-					npdG	24890948	JH146_RS01785	672		old_locus_tag=JH146_0354
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	336349	337020	-	WP_048201396.1	WP_048201396.1		NADPH-dependent F420 reductase	npdG	24890948	JH146_RS01785	672	223	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	337025	337969	-					rnz	24890949	JH146_RS01790	945		old_locus_tag=JH146_0355
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	337025	337969	-	WP_048201397.1	WP_048201397.1		ribonuclease Z	rnz	24890949	JH146_RS01790	945	314	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	337989	338384	-						24890950	JH146_RS01795	396		old_locus_tag=JH146_0356
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	337989	338384	-	WP_048201398.1	WP_048201398.1		winged helix-turn-helix transcriptional regulator		24890950	JH146_RS01795	396	131	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	338444	339544	-					wecB	24890951	JH146_RS01800	1101		old_locus_tag=JH146_0357
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	338444	339544	-	WP_048201399.1	WP_048201399.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	24890951	JH146_RS01800	1101	366	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	339622	340929	-						31862388	JH146_RS08540	1308		old_locus_tag=JH146_0358
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	339622	340929	-	WP_081874449.1	WP_081874449.1		S-layer protein		31862388	JH146_RS08540	1308	435	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	341118	343460	-						24890953	JH146_RS01810	2343		old_locus_tag=JH146_0359
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	341118	343460	-	WP_048201400.1	WP_048201400.1		DEAD/DEAH box helicase		24890953	JH146_RS01810	2343	780	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	343520	344698	-						24890954	JH146_RS01815	1179		old_locus_tag=JH146_0360
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	343520	344698	-	WP_048201401.1	WP_048201401.1		COG1361 S-layer family protein		24890954	JH146_RS01815	1179	392	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	344780	345967	+						24890955	JH146_RS01820	1188		old_locus_tag=JH146_0361
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	344780	345967	+	WP_048201402.1	WP_048201402.1		ABC transporter permease		24890955	JH146_RS01820	1188	395	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	345970	346644	+						24890956	JH146_RS01825	675		old_locus_tag=JH146_0362
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	345970	346644	+	WP_048201403.1	WP_048201403.1		ABC transporter ATP-binding protein		24890956	JH146_RS01825	675	224	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	346679	347257	-						24890957	JH146_RS01830	579		old_locus_tag=JH146_0363
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	346679	347257	-	WP_048201404.1	WP_048201404.1		hypothetical protein		24890957	JH146_RS01830	579	192	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	347547	350906	+					rgy	24890958	JH146_RS01835	3360		old_locus_tag=JH146_0364
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	347547	350906	+	WP_048201405.1	WP_048201405.1		reverse gyrase	rgy	24890958	JH146_RS01835	3360	1119	
