# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	241512	242021	+	WP_064496437.1	WP_064496437.1		sulfopyruvate decarboxylase subunit alpha	comD	27929948	MJ_RS01345	510	169	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	242035	242601	+					comE	27929949	MJ_RS01350	567		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	242035	242601	+	WP_064496438.1	WP_064496438.1		sulfopyruvate decarboxylase subunit beta	comE	27929949	MJ_RS01350	567	188	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	242761	243696	+					twy1	1451111	MJ_RS01355	936		old_locus_tag=MJ0257,MJ_0257
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	242761	243696	+	WP_010869754.1	WP_010869754.1		4-demethylwyosine synthase TYW1	twy1	1451111	MJ_RS01355	936	311	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	243834	245036	-					cfbE	1451112	MJ_RS01360	1203		old_locus_tag=MJ0258,MJ_0258
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	243834	245036	-	WP_064496439.1	WP_064496439.1		coenzyme F430 synthase	cfbE	1451112	MJ_RS01360	1203	400	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	245106	245714	-						1451113	MJ_RS01365	609		old_locus_tag=MJ0259,MJ_0259
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	245106	245714	-	WP_010869756.1	WP_010869756.1		hypothetical protein		1451113	MJ_RS01365	609	202	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	245711	246322	-						1451114	MJ_RS01370	612		old_locus_tag=MJ0260,MJ_0260
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	245711	246322	-	WP_010869757.1	WP_010869757.1		S26 family signal peptidase		1451114	MJ_RS01370	612	203	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	246417	247070	-					yjjX	1451115	MJ_RS01375	654		old_locus_tag=MJ0261,MJ_0261
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	246417	247070	-	WP_064496441.1	WP_064496441.1		inosine/xanthosine triphosphatase	yjjX	1451115	MJ_RS01375	654	217	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	247241	250708	+					infB	1451116	MJ_RS01380	3468		old_locus_tag=MJ0262,MJ_0262
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	247241	250708	+	WP_010869759.1	WP_010869759.1		intein-containing translation initiation factor aIF-2	infB	1451116	MJ_RS01380	3468	1155	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	250721	251683	-						1451117	MJ_RS01385	963		old_locus_tag=MJ0263,MJ_0263
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	250721	251683	-	WP_010869760.1	WP_010869760.1		tetratricopeptide repeat protein		1451117	MJ_RS01385	963	320	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	251922	252335	-						1451118	MJ_RS01390	414		old_locus_tag=MJ0264,MJ_0264
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	251922	252335	-	WP_064496442.1	WP_064496442.1		4Fe-4S dicluster domain-containing protein		1451118	MJ_RS01390	414	137	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	252425	252919	-						1451119	MJ_RS01395	495		old_locus_tag=MJ0265,MJ_0265
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	252425	252919	-	WP_064496443.1	WP_064496443.1		4Fe-4S dicluster domain-containing protein		1451119	MJ_RS01395	495	164	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	252968	253855	-					porB	1451120	MJ_RS01400	888		old_locus_tag=MJ0266,MJ_0266
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	252968	253855	-	WP_064496444.1	WP_064496444.1		pyruvate synthase subunit PorB	porB	1451120	MJ_RS01400	888	295	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	253892	255052	-					porA	1451121	MJ_RS01405	1161		old_locus_tag=MJ0267,MJ_0267
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	253892	255052	-	WP_064496445.1	WP_064496445.1		pyruvate synthase subunit PorA	porA	1451121	MJ_RS01405	1161	386	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	255083	255343	-					porD	1451122	MJ_RS01410	261		old_locus_tag=MJ0268,MJ_0268
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	255083	255343	-	WP_010869765.1	WP_010869765.1		pyruvate synthase subunit PorD	porD	1451122	MJ_RS01410	261	86	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	255362	255898	-					porC	1451123	MJ_RS01415	537		old_locus_tag=MJ0269,MJ_0269
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	255362	255898	-	WP_010869766.1	WP_010869766.1		pyruvate synthase subunit PorC	porC	1451123	MJ_RS01415	537	178	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	256182	256397	-						1451124	MJ_RS01420	216		old_locus_tag=MJ0270,MJ_0270
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	256182	256397	-	WP_064496446.1	WP_064496446.1		hypothetical protein		1451124	MJ_RS01420	216	71	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	256899	257441	+						1451125	MJ_RS01430	543		old_locus_tag=MJ0271,MJ_0271
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	256899	257441	+	WP_010869768.1	WP_010869768.1		hypothetical protein		1451125	MJ_RS01430	543	180	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	257449	257649	+						1451126	MJ_RS01435	201		old_locus_tag=MJ0272,MJ_0272
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	257449	257649	+	WP_064496448.1	WP_064496448.1		helix-turn-helix transcriptional regulator		1451126	MJ_RS01435	201	66	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	257944	258123	+						71696670	MJ_RS09680	180		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	257944	258123	+	WP_244409529.1	WP_244409529.1		GNAT family N-acetyltransferase		71696670	MJ_RS09680	180	59	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	258119	258412	+						1451127	MJ_RS01445	294		old_locus_tag=MJ0273,MJ_0273
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	258119	258412	+	WP_064496905.1	WP_064496905.1		DUF357 domain-containing protein		1451127	MJ_RS01445	294	97	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	258813	260372	-						1451128	MJ_RS01450	1560		old_locus_tag=MJ0274,MJ_0274
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	258813	260372	-	WP_064496906.1	WP_064496906.1		radical SAM protein		1451128	MJ_RS01450	1560	519	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	260510	261118	-						1451129	MJ_RS01455	609		old_locus_tag=MJ0275,MJ_0275
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	260510	261118	-	WP_064496449.1	WP_064496449.1		hypothetical protein		1451129	MJ_RS01455	609	202	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	261121	261498	-						1451130	MJ_RS01460	378		old_locus_tag=MJ0275.1,MJ_0275.1
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	261121	261498	-	WP_244409439.1	WP_244409439.1		hypothetical protein		1451130	MJ_RS01460	378	125	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	261628	262728	-						1451131	MJ_RS01465	1101		old_locus_tag=MJ0276,MJ_0276
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	261628	262728	-	WP_010869774.1	WP_010869774.1		2-oxoacid:acceptor oxidoreductase subunit alpha		1451131	MJ_RS01465	1101	366	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	262848	264623	-						1451132	MJ_RS01470	1776		old_locus_tag=MJ0277,MJ_0277
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	262848	264623	-	WP_010869775.1	WP_010869775.1		acetolactate synthase large subunit		1451132	MJ_RS01470	1776	591	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	264807	265271	-						1451133	MJ_RS01475	465		old_locus_tag=MJ0278,MJ_0278
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	264807	265271	-	WP_064496908.1	WP_064496908.1		peptidylprolyl isomerase		1451133	MJ_RS01475	465	154	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	265375	266214	+						1451134	MJ_RS01480	840		old_locus_tag=MJ0279,MJ_0279
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	265375	266214	+	WP_064496450.1	WP_064496450.1		geranylgeranylglycerol-phosphate geranylgeranyltransferase		1451134	MJ_RS01480	840	279	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	266372	266758	+						1451135	MJ_RS01485	387		old_locus_tag=MJ0280,MJ_0280
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	266372	266758	+	WP_010869778.1	WP_010869778.1		nascent polypeptide-associated complex protein		1451135	MJ_RS01485	387	128	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	266755	267282	-						1451136	MJ_RS01490	528		old_locus_tag=MJ0281,MJ_0281
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	266755	267282	-	WP_244409441.1	WP_244409441.1		archaemetzincin family Zn-dependent metalloprotease		1451136	MJ_RS01490	528	175	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	267374	267787	+						1451137	MJ_RS01495	414		old_locus_tag=MJ0282,MJ_0282
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	267374	267787	+	WP_064496452.1	WP_064496452.1		pyridoxamine 5'-phosphate oxidase family protein		1451137	MJ_RS01495	414	137	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	267926	268798	+						1451138	MJ_RS01500	873		old_locus_tag=MJ0283,MJ_0283
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	267926	268798	+	WP_010869781.1	WP_010869781.1		Mrp/NBP35 family ATP-binding protein		1451138	MJ_RS01500	873	290	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	269168	269827	-						1451139	MJ_RS01505	660		old_locus_tag=MJ0284,MJ_0284
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	269168	269827	-	WP_010869782.1	WP_010869782.1		METTL5 family protein		1451139	MJ_RS01505	660	219	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	269896	270339	-						1451140	MJ_RS01510	444		old_locus_tag=MJ0285,MJ_0285
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	269896	270339	-	WP_010869783.1	WP_010869783.1		heat shock protein HSP16.5		1451140	MJ_RS01510	444	147	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	270493	270846	-						1451141	MJ_RS01515	354		old_locus_tag=MJ0286,MJ_0286
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	270493	270846	-	WP_010869784.1	WP_010869784.1		hypothetical protein		1451141	MJ_RS01515	354	117	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	270864	271157	-						1451142	MJ_RS01520	294		old_locus_tag=MJ0287,MJ_0287
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	270864	271157	-	WP_010869785.1	WP_010869785.1		winged helix-turn-helix domain-containing protein		1451142	MJ_RS01520	294	97	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	271216	271752	-						1451143	MJ_RS01525	537		old_locus_tag=MJ0288,MJ_0288
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	271216	271752	-	WP_010869786.1	WP_010869786.1		hypothetical protein		1451143	MJ_RS01525	537	178	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	271795	272802	-						1451144	MJ_RS01530	1008		old_locus_tag=MJ0289,MJ_0289
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	271795	272802	-	WP_064496453.1	WP_064496453.1		hypothetical protein		1451144	MJ_RS01530	1008	335	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	273115	273750	-						1451145	MJ_RS01535	636		old_locus_tag=MJ0290,MJ_0290
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	273115	273750	-	WP_010869788.1	WP_010869788.1		winged helix-turn-helix domain-containing protein		1451145	MJ_RS01535	636	211	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	273888	275117	+					ftsY	1451146	MJ_RS01540	1230		old_locus_tag=MJ0291,MJ_0291
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	273888	275117	+	WP_010869789.1	WP_010869789.1		signal recognition particle-docking protein FtsY	ftsY	1451146	MJ_RS01540	1230	409	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	275131	275406	-						1451147	MJ_RS01545	276		old_locus_tag=MJ0292,MJ_0292
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	275131	275406	-	WP_064496454.1	WP_064496454.1		cation:proton antiporter		1451147	MJ_RS01545	276	91	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	275611	276165	+					tmk	1451148	MJ_RS01550	555		old_locus_tag=MJ0293,MJ_0293
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	275611	276165	+	WP_064496455.1	WP_064496455.1		dTMP kinase	tmk	1451148	MJ_RS01550	555	184	
gene	pseudogene	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	276224	276558	+						32159992	MJ_RS09300	335		pseudo
CDS	without_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	276224	276558	+				hypothetical protein		32159992	MJ_RS09300	335		pseudo
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	276538	279063	-						1451149	MJ_RS01555	2526		old_locus_tag=MJ0294,MJ_0294
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	276538	279063	-	WP_010869792.1	WP_010869792.1		ATP-dependent helicase		1451149	MJ_RS01555	2526	841	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	279051	279734	-					fdhD	1451150	MJ_RS01560	684		old_locus_tag=MJ0295,MJ_0295
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	279051	279734	-	WP_010869793.1	WP_010869793.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	1451150	MJ_RS01560	684	227	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	279803	280360	+						1451151	MJ_RS01565	558		old_locus_tag=MJ0296,MJ_0296
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	279803	280360	+	WP_064496456.1	WP_064496456.1		MBL fold metallo-hydrolase		1451151	MJ_RS01565	558	185	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	280400	281125	-						1451152	MJ_RS01570	726		old_locus_tag=MJ0297,MJ_0297
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	280400	281125	-	WP_244409442.1	WP_244409442.1		hypothetical protein		1451152	MJ_RS01570	726	241	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	281287	281739	+						1451153	MJ_RS01575	453		old_locus_tag=MJ0298,MJ_0298
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	281287	281739	+	WP_010869796.1	WP_010869796.1		flavodoxin family protein		1451153	MJ_RS01575	453	150	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	281755	282915	-						1451154	MJ_RS01580	1161		old_locus_tag=MJ0299,MJ_0299
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	281755	282915	-	WP_064496457.1	WP_064496457.1		fructose 1,6-bisphosphatase		1451154	MJ_RS01580	1161	386	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	283277	284167	+						1451155	MJ_RS01585	891		old_locus_tag=MJ0300,MJ_0300
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	283277	284167	+	WP_010869798.1	WP_010869798.1		selenium metabolism-associated LysR family transcriptional regulator		1451155	MJ_RS01585	891	296	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	284214	285098	-						1451156	MJ_RS01590	885		old_locus_tag=MJ0301,MJ_0301
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	284214	285098	-	WP_010869799.1	WP_010869799.1		7,8-dihydropterin-6-methyl-4-(beta-D-ribofuranosyl)-aminobenzene-5'-phosphate synthase		1451156	MJ_RS01590	885	294	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	285147	285434	-					hisE	1451157	MJ_RS01595	288		old_locus_tag=MJ0302,MJ_0302
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	285147	285434	-	WP_010869800.1	WP_010869800.1		phosphoribosyl-ATP diphosphatase	hisE	1451157	MJ_RS01595	288	95	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	285552	285968	-					ribH	1451158	MJ_RS01600	417		old_locus_tag=MJ0303,MJ_0303
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	285552	285968	-	WP_064496458.1	WP_064496458.1		6,7-dimethyl-8-ribityllumazine synthase	ribH	1451158	MJ_RS01600	417	138	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	286022	286501	-						1451159	MJ_RS01605	480		old_locus_tag=MJ0304,MJ_0304
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	286022	286501	-	WP_010869802.1	WP_010869802.1		gamma carbonic anhydrase family protein		1451159	MJ_RS01605	480	159	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	286591	287778	+						1451160	MJ_RS01610	1188		old_locus_tag=MJ0305,MJ_0305
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	286591	287778	+	WP_010869803.1	WP_010869803.1		chloride channel protein		1451160	MJ_RS01610	1188	395	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	287812	287994	-						1451161	MJ_RS01615	183		old_locus_tag=MJ0306,MJ_0306
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	287812	287994	-	WP_064496460.1	WP_064496460.1		hypothetical protein		1451161	MJ_RS01615	183	60	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	288023	288280	-						1451162	MJ_RS01620	258		old_locus_tag=MJ0307,MJ_0307
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	288023	288280	-	WP_010869805.1	WP_010869805.1		MJ0307 family thioredoxin		1451162	MJ_RS01620	258	85	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	288380	289081	-						1451163	MJ_RS01625	702		old_locus_tag=MJ0308,MJ_0308
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	288380	289081	-	WP_010869806.1	WP_010869806.1		DUF169 domain-containing protein		1451163	MJ_RS01625	702	233	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	289278	290132	-					speB	1451164	MJ_RS01630	855		old_locus_tag=MJ0309,MJ_0309
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	289278	290132	-	WP_010869807.1	WP_010869807.1		agmatinase	speB	1451164	MJ_RS01630	855	284	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	290262	290606	-						1451165	MJ_RS01635	345		old_locus_tag=MJ0310,MJ_0310
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	290262	290606	-	WP_010869808.1	WP_010869808.1		roadblock/LC7 domain-containing protein		1451165	MJ_RS01635	345	114	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	290646	290978	-						1451166	MJ_RS01640	333		old_locus_tag=MJ0311,MJ_0311
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	290646	290978	-	WP_010869809.1	WP_010869809.1		roadblock/LC7 domain-containing protein		1451166	MJ_RS01640	333	110	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	291222	291842	-						1451167	MJ_RS01645	621		old_locus_tag=MJ0312,MJ_0312
